run_id,label,condition,window,sample_index,raw_x,dt_us,host_time_s
normal_50pct_pilot_01,0,normal,5,20,16388,999,1789348276.975876
normal_50pct_pilot_01,0,normal,5,21,16384,1000,1789348276.975876
normal_50pct_pilot_01,0,normal,5,22,16432,994,1789348276.975876
normal_50pct_pilot_01,0,normal,5,23,16284,1000,1789348276.975876
normal_50pct_pilot_01,0,normal,5,24,16412,1000,1789348276.975876
normal_50pct_pilot_01,0,normal,5,25,16296,998,1789348276.975876
normal_50pct_pilot_01,0,normal,5,26,16336,1000,1789348276.975876
normal_50pct_pilot_01,0,normal,5,27,16404,997,1789348276.975876
normal_50pct_pilot_01,0,normal,5,28,16408,1000,1789348276.975876
normal_50pct_pilot_01,0,normal,5,29,16352,1000,1789348276.975876
normal_50pct_pilot_01,0,normal,5,30,16416,999,1789348276.975876
normal_50pct_pilot_01,0,normal,5,31,16396,999,1789348276.975876
normal_50pct_pilot_01,0,normal,5,32,16304,997,1789348276.975876
normal_50pct_pilot_01,0,normal,5,33,16372,998,1789348276.975876
normal_50pct_pilot_01,0,normal,5,34,16400,998,1789348276.975876
normal_50pct_pilot_01,0,normal,5,35,16408,1001,1789348276.975876
normal_50pct_pilot_01,0,normal,5,36,16412,997,1789348276.975876
normal_50pct_pilot_01,0,normal,5,37,16360,1000,1789348276.975876
normal_50pct_pilot_01,0,normal,5,38,16336,998,1789348276.975876
normal_50pct_pilot_01,0,normal,5,39,16316,998,1789348276.975876
normal_50pct_pilot_01,0,normal,5,40,16332,1002,1789348276.975876
normal_50pct_pilot_01,0,normal,5,41,16376,1001,1789348276.975876
normal_50pct_pilot_01,0,normal,5,42,16360,995,1789348276.975876
normal_50pct_pilot_01,0,normal,5,43,16372,1000,1789348276.975876
normal_50pct_pilot_01,0,normal,5,44,16324,1000,1789348276.975876
normal_50pct_pilot_01,0,normal,5,45,16420,996,1789348276.975876
normal_50pct_pilot_01,0,normal,5,46,16288,1003,1789348276.975876
normal_50pct_pilot_01,0,normal,5,47,16388,997,1789348276.975876
normal_50pct_pilot_01,0,normal,5,48,16428,999,1789348276.975876
normal_50pct_pilot_01,0,normal,5,49,16336,996,1789348276.975876
normal_50pct_pilot_01,0,normal,5,50,16388,1000,1789348276.975876
normal_50pct_pilot_01,0,normal,5,51,16360,999,1789348276.975876
normal_50pct_pilot_01,0,normal,5,52,16360,1000,1789348276.975876
normal_50pct_pilot_01,0,normal,5,53,16292,998,1789348276.975876
normal_50pct_pilot_01,0,normal,5,54,16412,1000,1789348276.975876
normal_50pct_pilot_01,0,normal,5,55,16364,998,1789348276.975876
normal_50pct_pilot_01,0,normal,5,56,16316,998,1789348276.975876
normal_50pct_pilot_01,0,normal,5,57,16372,1001,1789348276.975876
normal_50pct_pilot_01,0,normal,5,58,16368,998,1789348276.975876
normal_50pct_pilot_01,0,normal,5,59,16268,995,1789348276.975876
normal_50pct_pilot_01,0,normal,5,60,16396,1001,1789348276.975876
normal_50pct_pilot_01,0,normal,5,61,16280,999,1789348276.975876
normal_50pct_pilot_01,0,normal,5,62,16328,999,1789348276.975876
normal_50pct_pilot_01,0,normal,5,63,16356,995,1789348276.975876
normal_50pct_pilot_01,0,normal,6,0,16428,0,1789348277.359811
normal_50pct_pilot_01,0,normal,6,1,16368,999,1789348277.359811
normal_50pct_pilot_01,0,normal,6,2,16420,997,1789348277.359811
normal_50pct_pilot_01,0,normal,6,3,16404,1002,1789348277.359811
normal_50pct_pilot_01,0,normal,6,4,16436,997,1789348277.359811
normal_50pct_pilot_01,0,normal,6,5,16420,999,1789348277.359811
